109.44,19.66,-1.69,-4,4.342361109
109.58,19.66,-1.98,-3.67,4.170047961
109.72,19.65,-2.34,-3.15,3.924041284
109.87,19.64,-2.64,-2.66,3.747692623
110.01,19.64,-2.99,-2.27,3.754064464
110.15,19.63,-3.25,-2.04,3.8371995
110.29,19.62,-3.6,-2.22,4.229468052
110.43,19.62,-4.16,-2.59,4.900377536
110.57,19.61,-4.63,-2.47,5.247647092
110.71,19.6,-4.97,-2.17,5.423080306
110.85,19.6,-6.59,-2.77,7.148496345
109.31,19.8,-1.62,-4.88,5.141867365
109.45,19.79,-2.27,-4.25,4.818236192
109.59,19.79,-2.1,-3.76,4.306692466
109.73,19.78,-2.62,-3.44,4.324118407
109.87,19.78,-2.76,-3.1,4.150614412
110.01,19.77,-3.04,-2.64,4.02631345
110.15,19.76,-3.09,-2.41,3.918698764
110.29,19.76,-3.19,-2.58,4.102742985
110.44,19.75,-3.6,-3.09,4.744270228
110.58,19.74,-4.18,-3.16,5.240038168
110.72,19.74,-4.98,-2.93,5.778001385
110.86,19.73,-6.11,-3.41,6.997156565
111,19.72,-6.92,-4.25,8.120892808
109.6,19.92,-2.9,-4.83,5.633728783
109.74,19.92,-3.39,-4.33,5.499181757
109.88,19.91,-3.5,-3.78,5.151543458
110.02,19.9,-3.78,-3.25,4.985067703
110.16,19.9,-3.47,-3.02,4.600141302
110.3,19.89,-3.25,-3.09,4.484484363
110.44,19.88,-3.4,-3.51,4.886726921
110.58,19.88,-3.89,-3.89,5.501290758
110.73,19.87,-4.69,-3.79,6.029941957
110.87,19.86,-5.64,-3.78,6.789550795
110.17,20.03,-4.61,-4.13,6.189426468
110.31,20.02,-4.32,-4.3,6.09527686
110.45,20.02,-4.34,-4.73,6.419384706
110.73,20,-4.55,-4.58,6.455919764
110.04,20.3,-5.04,-3.17,5.954032247
110.18,20.3,-4.73,-3.07,5.638953804
110.32,20.29,-4.85,-3.79,6.155209176
110.05,20.43,-5.38,-3.16,6.239390996
110.19,20.43,-4.59,-3.43,5.730008726
110.33,20.42,-4.15,-3.94,5.722420816
110.47,20.41,-4.62,-4.03,6.130685117
109.91,20.57,-5.26,-3.08,6.095408108
110.05,20.57,-5.29,-2.62,5.90326181
110.2,20.56,-4.57,-2.85,5.385851836
110.34,20.55,-4.01,-3.87,5.572880763
110.48,20.55,-4.08,-4.39,5.993204485
109.78,20.71,-4.8,-3.05,5.687046685
109.92,20.71,-4.8,-2.63,5.473289687
110.06,20.7,-4.91,-2.19,5.376262642
110.2,20.69,-4.6,-2.5,5.235456045
109.78,20.85,-4.38,-2.89,5.247523225
109.92,20.84,-4.4,-2.4,5.011985634
110.07,20.83,-4.73,-2.06,5.159118142
110.21,20.83,-4.82,-2.32,5.349280325
109.79,20.98,-4.25,-2.6,4.982218381
109.93,20.97,-4.16,-2.25,4.729492573
110.07,20.97,-4.53,-2.29,5.075923561
109.79,21.11,-3.89,-2.63,4.695636272
109.94,21.11,-4.06,-2.1,4.570951761
110.08,21.1,-4.32,-2.13,4.816565166
110.22,21.09,-4.64,-2.02,5.060632372
101.34,21.29,0.1,-0.79,0.796303962
101.49,21.29,1.3,-2.43,2.755884613
101.63,21.3,0.77,-3.31,3.398381968
109.8,21.25,-3.78,-2.82,4.716015267
109.94,21.24,-3.85,-2,4.338490521
110.09,21.23,-4.15,-1.84,4.539614521
110.23,21.23,-3.95,-1.79,4.336657699
110.37,21.22,-4.14,-1.48,4.396589587
110.52,21.21,-4.41,-1.53,4.667868893
101.2,21.42,-1.13,-0.93,1.463488982
101.34,21.42,-0.43,-1.97,2.0163829
101.48,21.43,0.26,-3.81,3.818861087
101.63,21.43,0.49,-3.93,3.96042927
109.95,21.37,-3.91,-2.18,4.476661703
110.09,21.37,-4,-1.52,4.279065319
110.24,21.36,-3.72,-1.53,4.022350059
110.38,21.35,-3.58,-1.56,3.905124838
110.52,21.35,-3.65,-1.61,3.989310717
110.67,21.34,-4.01,-1.77,4.383263624
100.33,21.52,1.37,-3.26,3.536170245
100.47,21.52,-0.52,-2.62,2.67110464
100.62,21.53,-2.43,-1.85,3.054079239
101.33,21.56,-0.16,-3.74,3.743420895
101.48,21.56,-0.53,-4.56,4.590697115
101.62,21.56,-0.05,-3.77,3.77033155
107.52,21.59,-3.88,-2.47,4.599489102
107.95,21.58,-5.5,-2.9,6.217716623
108.09,21.57,-6.1,-3.11,6.84705046
109.24,21.54,-4.82,-2.03,5.230038241
109.38,21.53,-4.21,-1.8,4.578657008
109.53,21.52,-3.43,-2.81,4.43407262
109.67,21.52,-4.18,-2.74,4.9979996
109.81,21.51,-4.42,-2.22,4.946190453
109.96,21.51,-4.25,-1.99,4.69282431
110.1,21.5,-4.1,-1.48,4.358944826
110.24,21.49,-3.71,-1.25,3.914920178
110.39,21.49,-3.41,-1.23,3.625051724
110.53,21.48,-3.1,-1.37,3.389232952
110.67,21.47,-2.92,-1.5,3.282742756
110.82,21.47,-3.02,-1.71,3.470518693
110.96,21.46,-3.26,-2.83,4.317001274
111.25,21.44,-5.17,-4.95,7.157611333
100.18,21.65,2.41,-1.77,2.990150498
100.32,21.65,3.54,-1.98,4.056106507
100.47,21.66,2.59,-1.36,2.925354679
100.61,21.66,-0.05,-0.9,0.901387819
100.75,21.67,-1.88,-0.98,2.120094338
101.19,21.68,0.64,-1.19,1.351184665
101.33,21.69,0.83,-2.28,2.426375898
101.47,21.69,0.58,-2.55,2.61512906
101.62,21.7,-0.38,-2.25,2.281863274
101.76,21.7,-0.29,-2.63,2.645940287
107.23,21.73,-3.55,-3.9,5.273755777
107.38,21.72,-3.24,-3.49,4.762110876
107.52,21.72,-3.2,-2.25,3.911840999
107.66,21.72,-4.23,-1.04,4.355972911
107.81,21.71,-5.06,-1.56,5.295016525
107.95,21.71,-5.37,-2.57,5.953301605
108.09,21.71,-5.24,-2.61,5.854032798
108.24,21.7,-6.01,-2.3,6.435067987
108.38,21.7,-6.16,-2.08,6.501692087
108.53,21.69,-6.12,-2.95,6.793886958
108.81,21.68,-5.15,-2.23,5.612076265
108.96,21.68,-5.46,-1.88,5.774599553
109.1,21.67,-5.21,-1.87,5.535431329
109.25,21.67,-4.85,-2,5.246189093
109.39,21.66,-4.5,-2.15,4.987233702
109.68,21.65,-4.17,-3.2,5.256320005
109.82,21.65,-4.64,-2.44,5.242442179
109.96,21.64,-4.57,-2.02,4.996528795
110.11,21.63,-4.35,-1.53,4.611225434
110.25,21.63,-3.96,-1.12,4.115337167
110.39,21.62,-3.39,-0.81,3.485426803
110.54,21.61,-2.67,-0.79,2.784420945
110.68,21.61,-2.22,-1.02,2.443112769
110.83,21.6,-1.95,-1.72,2.600173071
110.97,21.59,-2.43,-3.06,3.907492802
111.11,21.58,-3.34,-4.1,5.288251129
111.26,21.58,-4.78,-4.24,6.389522674
111.4,21.57,-6.36,-3.86,7.439704295
111.54,21.56,-7.07,-3.21,7.764599153
100.03,21.77,2.14,-1.87,2.841918366
100.17,21.78,2.62,-0.45,2.658364159
100.32,21.79,4.14,-0.3,4.150855334
100.46,21.79,3.88,-0.35,3.895754099
100.6,21.8,2.12,-0.31,2.142545215
100.75,21.8,-0.57,-0.83,1.006876358
100.89,21.81,-0.82,-0.91,1.224948979
101.04,21.81,-0.59,-1.3,1.427620398
101.18,21.82,-0.75,-1.21,1.423587019
101.32,21.82,0.66,-1.85,1.964204674
101.47,21.83,1.71,-2.87,3.340808285
101.61,21.83,-0.07,-2.73,2.730897288
101.76,21.84,0.1,-2.39,2.392091135
107.09,21.86,-2.72,-3.11,4.131646161
107.23,21.86,-2.44,-3.41,4.19305378
107.38,21.86,-2.23,-3.29,3.974543999
107.52,21.85,-2.25,-2.46,3.333781637
107.67,21.85,-3.03,-1.81,3.529447549
107.81,21.85,-3.77,-1.7,4.135565258
107.96,21.84,-4.73,-1.8,5.060918889
108.1,21.84,-5.28,-2.06,5.66762737
108.24,21.84,-5.64,-2.19,6.050264457
108.39,21.83,-5.66,-2.08,6.03009121
108.68,21.82,-5.34,-2.73,5.997374426
108.82,21.82,-5.21,-2.27,5.683044958
108.96,21.81,-5.39,-2.43,5.912444503
109.11,21.81,-5.18,-2.3,5.667662658
109.25,21.8,-4.82,-2.19,5.294194934
109.4,21.8,-4.43,-2.46,5.067198437
109.54,21.79,-4.36,-3.01,5.29808456
109.68,21.79,-4.52,-3.08,5.469625216
109.83,21.78,-5.09,-2.46,5.653291077
109.97,21.77,-4.88,-1.76,5.187677708
110.11,21.77,-4.38,-1.51,4.632979603
110.26,21.76,-4.06,-1.1,4.206376113
110.4,21.75,-3.43,-0.6,3.48208271
110.55,21.75,-2.61,-0.43,2.645184304
110.69,21.74,-1.92,-0.64,2.023857703
110.83,21.73,-1.67,-1.52,2.25816297
110.98,21.73,-2.55,-3.06,3.983227335
111.12,21.72,-3.87,-4.42,5.874802124
111.26,21.71,-5.44,-4.74,7.21534476
111.41,21.7,-6.83,-3.91,7.870006353
111.55,21.69,-6.87,-2.63,7.356208262
111.7,21.69,-5.47,-1.45,5.658922159
112.56,21.63,-7.37,-2.32,7.726532211
100.02,21.91,3.64,-1.3,3.865177874
100.17,21.91,3.85,0.01,3.850012987
100.31,21.92,3.36,0.55,3.404717316
100.45,21.93,3.12,-0.41,3.146823796
100.6,21.93,1.99,-1.28,2.366114959
100.74,21.94,-0.08,-0.74,0.744311763
100.89,21.94,-0.08,-0.72,0.724430811
101.03,21.95,-0.59,-2.39,2.461747347
101.18,21.95,-1.81,-2.43,3.030016502
101.32,21.96,-0.93,-2.48,2.648641161
101.46,21.96,1.22,-3.91,4.095912597
101.61,21.97,0.63,-3.3,3.35959819
106.8,22,-2.25,-3.55,4.202975137
106.95,22,-1.62,-2.68,3.13158107
107.09,22,-1.53,-2.38,2.829363886
107.24,21.99,-1.61,-2.75,3.186628312
107.38,21.99,-1.57,-2.77,3.183991206
107.53,21.99,-1.72,-2.3,2.872002786
107.67,21.98,-1.98,-1.69,2.603171143
107.81,21.98,-2.42,-1.7,2.957431318
107.96,21.98,-3.69,-2.47,4.440382866
108.1,21.97,-4.94,-2.34,5.466186971
108.25,21.97,-5.09,-1.39,5.276381336
108.39,21.97,-4.95,-1.23,5.100529384
108.54,21.96,-5.06,-1.81,5.373983625
108.68,21.96,-5.05,-2.71,5.731195338
108.82,21.95,-5.4,-2.86,6.110613717
108.97,21.95,-5.51,-2.42,6.018014623
109.11,21.94,-5.29,-2.23,5.740818757
109.26,21.94,-4.82,-2.07,5.245693472
109.4,21.93,-4.35,-2.41,4.97298703
109.55,21.93,-3.76,-3.39,5.062578394
109.69,21.92,-4.24,-3.59,5.555690776
109.83,21.91,-4.83,-2.48,5.429484322
109.98,21.91,-4.85,-1.51,5.07962597
110.12,21.9,-4.39,-1.38,4.601793129
110.27,21.89,-4.27,-1.34,4.475321218
110.41,21.89,-3.73,-0.99,3.859144983
110.55,21.88,-2.88,-0.48,2.919726015
110.7,21.87,-1.8,-0.54,1.879255172
110.84,21.87,-1.5,-1.91,2.42860042
110.99,21.86,-2.57,-3.84,4.620660126
111.13,21.85,-4.04,-5.16,6.553411325
111.27,21.84,-5.24,-5.05,7.27736903
111.42,21.84,-5.46,-3.24,6.34895267
111.56,21.83,-5.62,-1.53,5.824542901
111.7,21.82,-5.1,-1.13,5.223686438
111.85,21.81,-4.54,-1.64,4.827131653
111.99,21.8,-5.22,-2.84,5.942558372
112.28,21.78,-6.43,-2.58,6.928297049
112.57,21.77,-7.36,-1.65,7.542685198
112.85,21.75,-7,-2.42,7.406510649
100.02,22.04,3.91,0.03,3.910115088
100.16,22.05,4.47,0.01,4.470011186
100.3,22.05,3.29,-0.23,3.298029715
100.45,22.06,2.75,-1.29,3.037531893
100.59,22.07,1.49,-1.67,2.238079534
100.74,22.07,0.05,-0.33,0.333766385
100.88,22.08,0.04,-0.77,0.771038261
101.03,22.08,-0.27,-2.8,2.812987735
101.17,22.09,-1.26,-2.96,3.217017252
101.31,22.09,-1.5,-2.85,3.220636583
101.46,22.1,0.18,-3.67,3.674411518
106.81,22.14,-1.43,-2.88,3.215478191
106.95,22.13,-1.17,-2.34,2.616199534
107.1,22.13,-1.32,-2.38,2.72154368
107.24,22.13,-1.42,-2.6,2.962498945
107.39,22.12,-1.54,-2.61,3.030462011
107.53,22.12,-1.73,-2.25,2.838203657
107.67,22.12,-2.22,-2.11,3.062760193
107.82,22.12,-2.94,-2.6,3.92474203
107.96,22.11,-3.5,-2.87,4.526245685
108.11,22.11,-3.99,-2.11,4.513557355
108.25,22.1,-4.17,-1.06,4.302615484
108.4,22.1,-4.39,-1.17,4.543236732
108.54,22.1,-4.55,-2.31,5.102803151
108.69,22.09,-5.1,-2.98,5.90680963
108.83,22.09,-5.27,-2.99,6.059125349
108.97,22.08,-5.34,-2.77,6.015687824
109.12,22.08,-5.22,-2.52,5.796447188
109.26,22.07,-5.03,-2.44,5.590572421
109.41,22.07,-4.81,-2.59,5.462984532
109.55,22.06,-4.07,-3.37,5.28410825
109.7,22.05,-4.03,-3.87,5.587289146
109.84,22.05,-4.72,-3.01,5.598080028
109.98,22.04,-4.87,-2.01,5.268491245
110.13,22.04,-4.96,-1.87,5.300801826
110.27,22.03,-4.92,-1.77,5.228699647
110.42,22.02,-4.34,-1.58,4.618657814
110.56,22.01,-3.55,-1.16,3.734715518
110.71,22.01,-2.28,-0.91,2.454893073
110.85,22,-1.36,-1.97,2.393846277
110.99,21.99,-1.94,-4,4.445627065
111.14,21.99,-2.83,-5.1,5.832572331
111.28,21.98,-3.75,-4.26,5.675394259
111.43,21.97,-3.79,-2.85,4.742003796
111.57,21.96,-4.67,-2.01,5.084191184
111.71,21.95,-5.65,-1.51,5.848298898
111.86,21.94,-4.88,-1.86,5.222451532
112,21.94,-4.56,-3.18,5.559316505
112.15,21.93,-5.94,-3.64,6.966577352
112.29,21.92,-6.25,-2.6,6.769231862
112.43,21.91,-6.44,-1.39,6.588300236
112.58,21.9,-6.53,-1,6.606125945
113.01,21.87,-7.27,-2.46,7.67492671
113.15,21.86,-7.71,-2.01,7.967697283
99.29,22.14,4.09,-1.89,4.505574325
99.43,22.15,3.27,-1.53,3.610235449
99.58,22.16,2.79,-0.94,2.944095786
99.72,22.16,4.19,-0.97,4.300813876
99.86,22.17,3.91,-0.39,3.92940199
100.01,22.18,2.88,-0.05,2.880433995
100.15,22.18,3.09,-0.4,3.115782406
100.3,22.19,3.03,-0.09,3.031336339
100.44,22.19,3.14,-0.77,3.233032632
100.59,22.2,2.57,-1.54,2.996080773
100.73,22.2,1.09,-1.39,1.766408786
100.88,22.21,0.21,-2.45,2.45898353
101.02,22.21,-0.57,-3.41,3.457311094
101.17,22.22,-1.06,-3.14,3.314091127
101.31,22.22,-1.2,-3.09,3.314830312
101.45,22.23,-0.38,-2.93,2.954538881
106.81,22.27,-1.19,-2.61,2.86848392
106.95,22.27,-1.27,-2.56,2.857708873
107.1,22.26,-1.36,-2.64,2.969713791
107.24,22.26,-1.46,-2.79,3.14892045
107.39,22.26,-1.77,-2.79,3.304088377
107.53,22.26,-2.08,-2.72,3.424149529
107.68,22.25,-2.68,-2.98,4.007842312
107.82,22.25,-3,-3.05,4.27814212
107.97,22.25,-2.92,-2.59,3.903139762
108.11,22.24,-3.08,-1.78,3.557358571
108.26,22.24,-3.56,-1.38,3.818114718
108.4,22.23,-4.17,-1.68,4.495697944
108.55,22.23,-4.75,-2.45,5.344623467
108.69,22.22,-5,-3.08,5.872512239
108.83,22.22,-5.18,-3.08,6.02650811
108.98,22.21,-5.2,-2.86,5.934610349
109.12,22.21,-5.19,-2.81,5.901881056
109.27,22.2,-5.15,-2.79,5.857183624
109.41,22.2,-5.1,-2.88,5.856995817
109.56,22.19,-4.67,-3.26,5.695305084
109.7,22.19,-4.22,-3.42,5.431832103
109.85,22.18,-4.86,-3.24,5.840993066
109.99,22.18,-5.33,-3.03,6.131052112
110.14,22.17,-5.56,-2.65,6.159228848
110.28,22.16,-5.44,-2.19,5.864273186
110.42,22.16,-4.97,-2.09,5.39156749
110.57,22.15,-4.44,-1.98,4.861481256
110.71,22.14,-3.41,-1.58,3.758257575
110.86,22.13,-1.42,-1.86,2.340085469
111,22.13,-1.31,-3.24,3.494810438
111.15,22.12,-2.14,-4.09,4.61602643
111.29,22.11,-3.45,-3.29,4.767242389
111.43,22.1,-4.95,-2.52,5.554538685
111.58,22.1,-5.47,-2.64,6.073755016
111.72,22.09,-6.1,-2.28,6.512173216
111.87,22.08,-5.66,-2.02,6.009658892
112.01,22.07,-5.19,-2.87,5.930682929
112.16,22.06,-5.71,-3.16,6.526078455
112.3,22.05,-6.5,-2.26,6.88168584
112.44,22.04,-6.03,-1.46,6.204232426
112.59,22.03,-5.74,-1.13,5.850170938
112.73,22.02,-6.02,-0.97,6.097647087
112.88,22.01,-6.53,-1.19,6.637544727
113.74,21.95,-5.77,-1.98,6.100270486
99.28,22.28,4.01,-0.94,4.118701252
99.42,22.28,3.85,-1.39,4.093238327
99.57,22.29,2.95,-0.31,2.966243416
99.71,22.3,3.4,0.05,3.400367627
99.86,22.3,3.49,-0.93,3.611786262
100,22.31,3.12,-1.06,3.295147948
100.15,22.32,3.07,-0.03,3.070146576
100.29,22.32,3.09,0.83,3.199531216
100.44,22.33,2.29,-0.55,2.355122078
100.58,22.33,3.31,-2.71,4.277873303
100.73,22.34,2.21,-3.19,3.880747351
100.87,22.34,0.31,-3.67,3.683069372
101.02,22.35,-0.56,-3.8,3.841041525
101.16,22.35,-1.16,-3.07,3.281843994
101.3,22.36,-1.26,-2.7,2.979530164
101.45,22.36,-0.49,-2.52,2.567196915
101.59,22.37,-0.31,-2.16,2.182131985
106.67,22.41,-1.09,-2.71,2.920992982
106.81,22.4,-1.42,-2.63,2.98886266
106.96,22.4,-1.53,-2.5,2.931023712
107.1,22.4,-1.38,-2.48,2.838097955
107.25,22.4,-1.46,-2.79,3.14892045
107.39,22.39,-1.81,-2.88,3.401543767
107.54,22.39,-2.06,-2.72,3.412037514
107.68,22.39,-2.26,-2.64,3.475226611
107.83,22.38,-2.27,-2.37,3.281737345
107.97,22.38,-2.34,-2.12,3.157530681
108.12,22.38,-2.71,-1.93,3.32701067
108.26,22.37,-3.19,-1.81,3.66772409
108.41,22.37,-3.69,-2.18,4.285848807
108.55,22.36,-4.29,-2.68,5.058309994
108.7,22.36,-4.63,-2.83,5.426398437
108.84,22.35,-4.68,-2.88,5.495161508
108.98,22.35,-4.87,-3,5.71986888
109.13,22.34,-5.18,-3.21,6.093972432
109.27,22.34,-5.41,-3.3,6.337041897
109.42,22.33,-5.48,-3.29,6.391752498
109.56,22.33,-5.03,-3.48,6.116477745
109.71,22.32,-4.41,-3.39,5.562391572
109.85,22.32,-4.78,-3.37,5.84852973
110,22.31,-5.19,-3.54,6.282332369
110.14,22.3,-5.27,-3.13,6.129420854
110.29,22.3,-5.3,-2.61,5.907799929
110.43,22.29,-5.16,-2.69,5.819080683
110.58,22.28,-5.3,-2.96,6.070551869
110.72,22.28,-4.83,-2.64,5.504407325
110.87,22.27,-2.31,-2.46,3.374566639
111.01,22.26,-0.76,-2.62,2.728002933
111.15,22.25,-1.51,-2.56,2.972154101
111.3,22.24,-3.67,-2.13,4.243324169
111.44,22.24,-5.68,-1.37,5.842884562
111.59,22.23,-5.92,-1.53,6.114515516
111.73,22.22,-5.96,-2.08,6.312527228
111.88,22.21,-5.64,-2.59,6.206262966
112.02,22.2,-5.65,-3.05,6.420669747
112.17,22.19,-5.89,-2.27,6.3122896
112.31,22.18,-6.43,-1.38,6.576419999
112.45,22.18,-5.91,-1.04,6.000808279
112.6,22.17,-5.29,-1.16,5.415690168
112.74,22.16,-5.61,-1.75,5.876614672
112.89,22.15,-6.35,-1.73,6.581443611
113.17,22.13,-6.72,-0.95,6.786818106
113.32,22.12,-6.58,-0.21,6.583350211
99.42,22.42,4.28,-0.52,4.311473066
99.56,22.42,3.76,0.21,3.765859796
99.71,22.43,2.93,0.38,2.954538881
99.85,22.44,3.42,-0.37,3.439956395
100,22.44,4.32,0.13,4.321955576
100.14,22.45,5.03,2.27,5.518496172
100.29,22.46,3.74,1.11,3.901243392
100.43,22.46,1.85,-2.36,2.998683044
100.57,22.47,3.05,-3.61,4.72594964
100.72,22.47,2.13,-3.97,4.505307981
100.86,22.48,0.3,-3.92,3.931462832
101.01,22.48,-0.25,-3.51,3.518891871
101.15,22.49,-0.4,-2.83,2.858128758
101.3,22.49,-0.73,-2.2,2.317951682
101.44,22.5,-0.23,-2.36,2.37118114
101.59,22.5,-0.39,-2.46,2.490722787
101.73,22.51,-0.6,-2.25,2.328626204
101.88,22.51,-0.07,-2.55,2.550960603
102.02,22.51,0.44,-2.35,2.390836674
102.17,22.52,1.04,-2.12,2.361355543
102.31,22.52,1.09,-1.13,1.570031847
103.04,22.53,2.04,-0.44,2.086911594
106.67,22.54,-1.17,-2.8,3.034616945
106.81,22.54,-1.5,-2.67,3.06249898
106.96,22.53,-1.46,-2.36,2.775103602
107.1,22.53,-1.34,-2.48,2.81886502
107.25,22.53,-1.55,-2.84,3.235444328
107.39,22.53,-1.88,-2.7,3.290045592
107.54,22.52,-1.99,-2.32,3.056550343
107.69,22.52,-2.36,-2.32,3.309380607
107.83,22.52,-2.51,-2.33,3.424762766
107.98,22.51,-2.47,-2.27,3.354668389
108.12,22.51,-2.78,-2.29,3.601735693
108.27,22.51,-3.02,-2.21,3.742258676
108.41,22.5,-3.21,-2.42,4.020012438
108.56,22.5,-3.72,-2.76,4.632062176
108.7,22.49,-4.08,-2.73,4.909103788
108.85,22.49,-4.12,-2.74,4.94792886
108.99,22.48,-4.42,-3.11,5.404488875
109.14,22.48,-4.96,-3.59,6.122883308
109.28,22.47,-5.28,-3.65,6.418792721
109.43,22.47,-5.29,-3.19,6.177394273
109.57,22.46,-4.84,-2.97,5.67860018
109.71,22.46,-4.39,-3.13,5.39156749
109.86,22.45,-4.21,-3.09,5.222279196
110,22.44,-3.77,-3.21,4.95146443
110.15,22.44,-4.17,-3.39,5.374104577
110.29,22.43,-4.88,-3.32,5.902270749
110.44,22.42,-5.06,-3.72,6.280286618
110.58,22.42,-5.39,-3.89,6.647119677
110.73,22.41,-5.26,-3.62,6.385295608
